id,label
2998,3
2999,6
3000,6
3001,4
3002,0
3003,5
3004,0
3005,4
3006,0
3007,3
3008,5
3009,6
3010,5
3011,4
3012,0
3013,0
3014,6
3015,3
3016,0
3017,0
3018,6
3019,0
3020,0
3021,3
3022,5
3023,3
3024,0
3025,0
3026,5
3027,2
3028,3
3029,0
3030,3
3031,6
3032,0
3033,3
3034,0
3035,5
3036,6
3037,3
3038,5
3039,6
3040,0
3041,6
3042,0
3043,3
3044,6
3045,0
3046,3
3047,6
3048,0
3049,5
3050,6
3051,3
3052,3
3053,6
3054,5
3055,0
3056,3
3057,0
3058,4
3059,0
3060,6
3061,3
3062,0
3063,3
3064,0
3065,6
3066,5
3067,6
3068,5
3069,6
3070,0
3071,0
3072,5
3073,5
3074,4
3075,5
3076,3
3077,2
3078,5
3079,4
3080,6
3081,5
3082,0
3083,3
3084,5
3085,0
3086,5
3087,0
3088,0
3089,6
3090,5
3091,0
3092,3
3093,3
3094,6
3095,5
3096,0
3097,3
3098,0
3099,4
3100,0
3101,3
3102,3
3103,3
3104,6
3105,5
3106,4
3107,4
3108,5
3109,2
3110,6
3111,3
3112,0
3113,3
3114,6
3115,6
3116,0
3117,5
3118,6
3119,0
3120,4
3121,3
3122,6
3123,6
3124,3
3125,0
3126,6
3127,4
3128,3
3129,4
3130,0
3131,6
3132,4
3133,2
3134,4
3135,5
3136,6
3137,3
3138,0
3139,5
3140,5
3141,3
3142,6
3143,0
3144,3
3145,3
3146,2
3147,3
3148,3
3149,3
3150,0
3151,2
3152,3
3153,6
3154,3
3155,0
3156,6
3157,3
3158,0
3159,0
3160,0
3161,6
3162,0
3163,5
3164,0
3165,4
3166,3
3167,6
3168,5
3169,6
3170,0
3171,0
3172,0
3173,5
3174,3
3175,6
3176,5
3177,6
3178,4
3179,0
3180,0
3181,3
3182,6
3183,0
3184,0
3185,4
3186,5
3187,3
3188,3
3189,6
3190,5
3191,0
3192,6
3193,5
3194,2
3195,0
3196,5
3197,6
3198,0
3199,3
3200,6
3201,3
3202,6
3203,0
3204,0
3205,6
3206,0
3207,0
3208,4
3209,0
3210,6
3211,0
3212,0
3213,3
3214,0
3215,0
3216,0
3217,0
3218,6
3219,0
3220,5
3221,6
3222,0
3223,0
3224,3
3225,3
3226,5
3227,6
3228,0
3229,6
3230,0
3231,4
3232,0
3233,6
3234,6
3235,6
3236,3
3237,0
3238,0
3239,3
3240,6
3241,0
3242,3
3243,0
3244,5
3245,6
3246,0
3247,3
3248,0
3249,0
3250,0
3251,3
3252,5
3253,6
3254,6
3255,0
3256,5
3257,3
3258,0
3259,5
3260,5
3261,6
3262,0
3263,3
3264,0
3265,6
3266,4
3267,6
3268,3
3269,0
3270,6
3271,6
3272,6
3273,0
3274,5
3275,4
3276,3
3277,6
3278,3
3279,0
3280,0
3281,3
3282,4
3283,0
3284,6
3285,0
3286,4
3287,6
3288,0
3289,5
3290,6
3291,6
3292,6
3293,0
3294,6
3295,5
3296,4
3297,0
3298,0
3299,6
3300,6
3301,0
3302,3
3303,3
3304,3
3305,0
3306,4
3307,6
3308,0
3309,4
3310,0
3311,6
3312,3
3313,3
3314,0
3315,0
3316,0
3317,6
3318,3
3319,0
3320,5
3321,0
3322,5
3323,0
3324,6
3325,6
3326,5
3327,6
3328,3
3329,6
3330,3
3331,5
3332,3
3333,0
3334,6
3335,0
3336,0
3337,3
3338,3
3339,3
3340,6
3341,6
3342,6
3343,6
3344,6
3345,6
3346,3
3347,1
3348,5
3349,0
3350,3
3351,5
3352,5
3353,0
3354,6
3355,6
3356,0
3357,6
3358,4
3359,3
3360,0
3361,6
3362,6
3363,0
3364,6
3365,0
3366,3
3367,5
3368,4
3369,1
3370,5
3371,3
3372,5
3373,6
3374,0
3375,3
3376,3
3377,0
3378,6
3379,0
3380,0
3381,6
3382,6
3383,0
3384,4
3385,0
3386,3
3387,5
3388,0
3389,5
3390,5
3391,0
3392,0
3393,0
3394,0
3395,0
3396,3
3397,6
3398,0
3399,3
3400,0
3401,6
3402,4
3403,0
3404,6
3405,0
3406,6
3407,6
3408,6
3409,3
3410,5
3411,0
3412,5
3413,6
3414,6
3415,0
3416,0
3417,0
3418,0
3419,0
3420,0
3421,5
3422,6
3423,5
3424,0
3425,0
3426,6
3427,0
3428,0
3429,4
3430,6
3431,3
3432,0
3433,3
3434,4
3435,3
3436,0
3437,5
3438,0
3439,5
3440,6
3441,0
3442,5
3443,5
3444,2
3445,0
3446,6
3447,3
3448,4
3449,4
3450,0
3451,3
3452,6
3453,3
3454,0
3455,6
3456,5
3457,0
3458,0
3459,2
3460,3
3461,5
3462,3
3463,0
3464,5
3465,2
3466,6
3467,5
3468,0
3469,0
3470,5
3471,0
3472,0
3473,3
3474,0
3475,0
3476,3
3477,3
3478,6
3479,3
3480,4
3481,0
3482,6
3483,3
3484,0
3485,3
3486,6
3487,0
3488,6
3489,3
3490,0
3491,3
3492,2
3493,4
3494,6
3495,0
3496,2
3497,0
3498,0
3499,5
3500,0
3501,0
3502,0
3503,5
3504,6
3505,5
3506,6
3507,6
3508,0
3509,0
3510,6
3511,6
3512,0
3513,3
3514,0
3515,3
3516,0
3517,6
3518,3
3519,6
3520,0
3521,0
3522,6
3523,5
3524,6
3525,4
3526,5
3527,3
3528,0
3529,0
3530,6
3531,0
3532,4
3533,6
3534,5
3535,3
3536,4
3537,0
3538,0
3539,3
3540,3
3541,5
3542,3
3543,0
3544,0
3545,5
3546,6
3547,5
3548,3
3549,0
3550,3
3551,1
3552,0
3553,6
3554,3
3555,6
3556,5
3557,5
3558,4
3559,6
3560,6
3561,6
3562,0
3563,6
3564,0
3565,3
3566,3
3567,0
3568,0
3569,0
3570,5
3571,6
3572,6
3573,3
3574,5
3575,5
3576,4
3577,0
3578,6
3579,6
3580,0
3581,0
3582,6
3583,3
3584,4
3585,3
3586,5
3587,6
3588,6
3589,6
3590,0
3591,0
3592,0
3593,0
3594,0
3595,6
3596,3
3597,0
3598,3
3599,3
3600,3
3601,6
3602,4
3603,6
3604,6
3605,5
3606,5
3607,0
3608,0
3609,3
3610,3
3611,0
3612,6
3613,3
3614,5
3615,5
3616,6
3617,6
3618,3
3619,0
3620,4
3621,6
3622,0
3623,1
3624,3
3625,5
3626,6
3627,0
3628,0
3629,6
3630,6
3631,0
3632,4
3633,6
3634,4
3635,3
3636,6
3637,3
3638,3
3639,4
3640,5
3641,6
3642,0
3643,6
3644,5
3645,5
3646,3
3647,6
3648,0
3649,4
3650,5
3651,6
3652,6
3653,4
3654,0
3655,3
3656,5
3657,6
3658,4
3659,0
3660,0
3661,5
3662,6
3663,3
3664,0
3665,6
3666,2
3667,5
3668,3
3669,5
3670,3
3671,5
3672,6
3673,6
3674,6
3675,6
3676,0
3677,3
3678,5
3679,3
3680,5
3681,0
3682,6
3683,6
3684,0
3685,0
3686,5
3687,3
3688,0
3689,5
3690,3
3691,6
3692,6
3693,3
3694,0
3695,5
3696,5
3697,5
3698,3
3699,0
3700,3
3701,0
3702,0
3703,3
3704,6
3705,3
3706,0
3707,3
3708,6
3709,6
3710,3
3711,5
3712,6
3713,6
3714,0
3715,6
3716,3
3717,3
3718,3
3719,6
3720,3
3721,0
3722,0
3723,5
3724,6
3725,0
3726,6
3727,3
3728,0
3729,4
3730,3
3731,3
3732,4
3733,6
3734,6
3735,5
3736,6
3737,6
3738,2
3739,6
3740,6
3741,6
3742,0
3743,3
3744,5
3745,0
3746,6
3747,6
3748,3
3749,0
3750,5
3751,3
3752,5
3753,6
3754,6
3755,0
3756,5
3757,3
3758,6
3759,3
3760,5
3761,0
3762,3
3763,6
3764,0
3765,6
3766,0
3767,0
3768,0
3769,0
3770,6
3771,6
3772,0
3773,0
3774,6
3775,5
3776,0
3777,4
3778,5
3779,3
3780,5
3781,6
3782,0
3783,6
3784,5
3785,5
3786,6
3787,2
3788,3
3789,2
3790,4
3791,4
3792,0
3793,0
3794,0
3795,0
3796,5
3797,3
3798,6
3799,6
3800,6
3801,5
3802,3
3803,0
3804,5
3805,0
3806,2
3807,6
3808,6
3809,3
3810,4
3811,0
3812,5
3813,6
3814,6
3815,0
3816,1
3817,5
3818,3
3819,3
3820,0
3821,5
3822,0
3823,4
3824,0
3825,0
3826,0
3827,3
3828,6
3829,5
3830,0
3831,0
3832,3
3833,0
3834,3
3835,3
3836,6
3837,0
3838,6
3839,0
3840,6
3841,6
3842,0
3843,6
3844,5
3845,3
3846,3
3847,3
3848,0
3849,6
3850,0
3851,3
3852,6
3853,0
3854,5
3855,6
3856,6
3857,0
3858,6
3859,3
3860,2
3861,5
3862,0
3863,6
3864,0
3865,3
3866,6
3867,6
3868,6
3869,0
3870,0
3871,4
3872,3
3873,6
3874,6
3875,0
3876,0
3877,4
3878,6
3879,5
3880,4
3881,3
3882,6
3883,4
3884,0
3885,3
3886,3
3887,0
3888,6
3889,5
3890,0
3891,0
3892,0
3893,6
3894,0
3895,0
3896,6
3897,6
3898,3
3899,6
3900,5
3901,2
3902,5
3903,6
3904,0
3905,3
3906,6
3907,0
3908,6
3909,3
3910,6
3911,0
3912,5
3913,6
3914,0
3915,0
3916,0
3917,0
3918,3
3919,6
3920,3
3921,5
3922,4
3923,6
3924,5
3925,6
3926,5
3927,3
3928,0
3929,0
3930,6
3931,3
3932,0
3933,4
3934,2
3935,3
3936,0
3937,0
3938,0
3939,3
3940,5
3941,6
3942,6
3943,5
3944,0
3945,0
3946,3
3947,4
3948,3
3949,0
3950,3
3951,3
3952,4
3953,0
3954,3
3955,4
3956,0
3957,0
3958,6
3959,0
3960,3
3961,3
3962,6
3963,4
3964,0
3965,4
3966,0
3967,3
3968,6
3969,3
3970,5
3971,5
3972,0
3973,6
3974,3
3975,5
3976,6
3977,3
3978,3
3979,0
3980,5
3981,3
3982,2
3983,6
3984,6
3985,0
3986,0
3987,5
3988,3
3989,3
3990,3
3991,6
3992,3
3993,0
3994,6
3995,6
3996,0
3997,6
3998,4
3999,5
4000,0
4001,0
4002,0
4003,6
4004,0
4005,6
4006,0
4007,5
4008,0
4009,0
4010,6
4011,0
4012,3
4013,5
4014,3
4015,6
4016,6
4017,6
4018,5
4019,3
4020,6
4021,6
4022,4
4023,3
4024,3
4025,5
4026,3
4027,0
4028,3
4029,6
4030,6
4031,6
4032,6
4033,6
4034,6
4035,4
4036,6
4037,0
4038,3
4039,4
4040,5
4041,6
4042,6
4043,0
4044,5
4045,0
4046,0
4047,5
4048,0
4049,0
4050,4
4051,2
4052,0
4053,5
4054,3
4055,3
4056,4
4057,4
4058,3
4059,0
4060,3
4061,6
4062,2
4063,0
4064,6
4065,5
4066,6
4067,0
4068,3
4069,3
4070,5
4071,5
4072,3
4073,6
4074,6
4075,6
4076,5
4077,6
4078,6
4079,1
4080,0
4081,0
4082,0
4083,0
4084,6
4085,2
4086,2
4087,3
4088,3
4089,2
4090,0
4091,0
4092,4
4093,3
4094,6
4095,5
4096,6
4097,5
4098,0
4099,3
4100,6
4101,6
4102,0
4103,0
4104,4
4105,4
4106,5
4107,0
4108,6
4109,6
4110,5
4111,4
4112,0
4113,5
4114,6
4115,5
4116,6
4117,3
4118,3
4119,6
4120,5
4121,3
4122,5
4123,3
4124,6
4125,0
4126,3
4127,6
4128,3
4129,3
4130,0
4131,6
4132,0
4133,6
4134,6
4135,2
4136,3
4137,6
4138,6
4139,0
4140,0
4141,6
4142,6
4143,3
4144,0
4145,6
4146,0
4147,0
4148,0
4149,0
4150,3
4151,3
4152,0
4153,6
4154,0
4155,3
4156,0
4157,5
4158,0
4159,3
4160,4
4161,6
4162,6
4163,0
4164,0
4165,6
4166,5
4167,0
4168,0
4169,5
4170,5
4171,0
4172,0
4173,3
4174,3
4175,5
4176,5
4177,3
4178,3
4179,6
4180,0
4181,6
4182,0
4183,3
4184,0
4185,5
4186,6
4187,3
4188,3
4189,0
4190,3
4191,6
4192,6
4193,6
4194,6
4195,3
4196,5
4197,0
4198,2
4199,0
4200,3
4201,6
4202,0
4203,1
4204,3
4205,6
4206,6
4207,3
4208,3
4209,5
4210,0
4211,6
4212,6
4213,0
4214,0
4215,5
4216,5
4217,6
4218,0
4219,0
4220,6
4221,6
4222,2
4223,0
4224,0
4225,0
4226,6
4227,3
4228,6
4229,6
4230,6
4231,5
4232,6
4233,3
4234,5
4235,0
4236,6
4237,2
4238,0
4239,5
4240,0
4241,3
4242,6
4243,3
4244,3
4245,0
4246,3
4247,6
4248,6
4249,3
4250,0
4251,6
4252,0
4253,0
4254,3
4255,6
4256,4
4257,0
4258,3
4259,0
4260,0
4261,0
4262,0
4263,5
4264,3
4265,6
4266,3
4267,6
4268,4
4269,6
4270,5
4271,0
4272,0
4273,4
4274,3
4275,6
4276,5
4277,0
4278,0
4279,5
4280,5
4281,0
4282,0
4283,0
4284,3
4285,0
4286,6
4287,5
4288,3
4289,3
4290,0
4291,5
4292,3
4293,0
4294,6
4295,0
4296,6
4297,3
4298,0
4299,0
4300,3
4301,5
4302,6
4303,6
4304,6
4305,0
4306,4
4307,6
4308,3
4309,6
4310,2
4311,0
4312,5
4313,6
4314,0
4315,3
4316,5
4317,0
4318,5
4319,0
4320,3
4321,3
4322,3
4323,0
4324,4
4325,0
4326,0
4327,0
4328,6
4329,6
4330,5
4331,6
4332,3
4333,5
4334,3
4335,0
4336,5
4337,3
4338,2
4339,0
4340,6
4341,3
4342,4
4343,0
4344,0
4345,0
4346,5
4347,0
4348,2
4349,3
4350,0
4351,0
4352,0
4353,0
4354,6
4355,0
4356,3
4357,0
4358,5
4359,6
4360,6
4361,0
4362,6
4363,5
4364,0
4365,3
4366,4
4367,3
4368,6
4369,6
4370,0
4371,0
4372,4
4373,3
4374,5
4375,0
4376,6
4377,4
4378,3
4379,0
4380,0
4381,2
4382,0
4383,3
4384,0
4385,3
4386,5
4387,0
4388,2
4389,4
4390,3
4391,6
4392,3
4393,3
4394,6
4395,3
4396,0
4397,5
4398,0
4399,0
4400,0
4401,6
4402,6
4403,0
4404,0
4405,0
4406,0
4407,3
4408,5
4409,0
4410,0
4411,6
4412,6
4413,3
4414,3
4415,6
4416,0
4417,3
4418,0
4419,0
4420,0
4421,6
4422,2
4423,6
4424,6
4425,3
4426,3
4427,6
4428,6
4429,3
4430,0
4431,6
4432,3
4433,5
4434,5
4435,3
4436,4
4437,3
4438,5
4439,6
4440,0
4441,6
4442,0
4443,6
4444,3
4445,6
4446,3
4447,5
4448,0
4449,5
4450,6
4451,0
4452,3
4453,0
4454,6
4455,3
4456,0
4457,3
4458,3
4459,3
4460,2
4461,5
4462,5
4463,5
4464,2
4465,3
4466,3
4467,3
4468,5
4469,6
4470,6
4471,5
4472,4
4473,6
4474,5
4475,0
4476,6
4477,6
4478,6
4479,3
4480,5
4481,0
4482,0
4483,5
4484,0
4485,3
4486,4
4487,6
4488,0
4489,3
4490,6
4491,4
4492,6
4493,6
4494,3
4495,5
4496,3
4497,6
4498,3
4499,2
4500,0
4501,3
4502,5
4503,3
4504,6
4505,6
4506,2
4507,3
4508,4
4509,6
4510,0
4511,3
4512,0
4513,6
4514,5
4515,6
4516,3
4517,5
4518,0
4519,3
4520,3
4521,3
4522,6
4523,5
4524,0
4525,6
4526,6
4527,3
4528,6
4529,0
4530,2
4531,0
4532,5
4533,5
4534,3
4535,4
4536,5
4537,3
4538,6
4539,5
4540,0
4541,5
4542,5
4543,3
4544,5
4545,4
4546,6
4547,0
4548,5
4549,4
4550,5
4551,0
4552,3
4553,6
4554,3
4555,6
4556,0
4557,6
4558,3
4559,0
4560,2
4561,0
4562,3
4563,0
4564,0
4565,3
4566,3
4567,0
4568,3
4569,3
4570,0
4571,4
4572,0
4573,6
4574,3
4575,2
4576,6
4577,6
4578,5
4579,3
4580,0
4581,5
4582,6
4583,0
4584,3
4585,6
4586,0
4587,0
4588,0
4589,3
4590,2
4591,3
4592,3
4593,0
4594,0
4595,0
4596,6
4597,5
4598,0
4599,0
4600,0
4601,6
4602,6
4603,6
4604,5
4605,5
4606,4
4607,5
4608,6
4609,5
4610,3
4611,6
4612,0
4613,3
4614,3
4615,5
4616,6
4617,5
4618,0
4619,0
4620,5
4621,6
4622,0
4623,5
4624,0
4625,3
4626,0
4627,6
4628,6
4629,3
4630,6
4631,6
4632,0
4633,3
4634,6
4635,0
4636,5
4637,6
4638,5
4639,2
4640,6
4641,2
4642,6
4643,0
4644,0
4645,0
4646,0
4647,2
4648,3
4649,0
4650,2
4651,3
4652,6
4653,0
4654,0
4655,5
4656,1
4657,3
4658,3
4659,3
4660,0
4661,6
4662,0
4663,0
4664,0
4665,5
4666,3
4667,5
4668,6
4669,5
4670,4
4671,5
4672,6
4673,0
4674,0
4675,0
4676,5
4677,3
4678,1
4679,0
4680,5
4681,0
4682,3
4683,3
4684,5
4685,1
4686,6
4687,0
4688,4
4689,6
4690,6
4691,3
4692,0
4693,6
4694,6
4695,6
4696,6
4697,0
4698,3
4699,4
4700,0
4701,0
4702,5
4703,6
4704,0
4705,6
4706,3
4707,4
4708,6
4709,6
4710,5
4711,3
4712,0
4713,0
4714,3
4715,0
4716,6
4717,0
4718,5
4719,6
4720,5
4721,5
4722,5
4723,4
4724,0
4725,6
4726,0
4727,3
4728,0
4729,6
4730,5
4731,2
4732,3
4733,3
4734,0
4735,6
4736,6
4737,6
4738,6
4739,0
4740,3
4741,0
4742,3
4743,6
4744,5
4745,0
4746,0
4747,5
4748,0
4749,5
4750,6
4751,3
4752,5
4753,6
4754,3
4755,3
4756,6
4757,0
4758,0
4759,6
4760,6
4761,3
4762,6
4763,3
4764,6
4765,0
4766,0
4767,3
4768,6
4769,5
4770,3
4771,3
4772,6
4773,0
4774,5
4775,5
4776,3
4777,0
4778,6
4779,5
4780,6
4781,6
4782,3
4783,4
4784,6
4785,6
4786,6
4787,5
4788,0
4789,0
4790,0
4791,5
4792,5
4793,0
4794,6
4795,3
4796,0
4797,2
4798,3
4799,3
4800,6
4801,5
4802,0
4803,0
4804,0
4805,0
4806,0
4807,4
4808,6
4809,3
4810,0
4811,0
4812,6
4813,0
4814,4
4815,3
4816,3
4817,6
4818,3
4819,6
4820,0
4821,3
4822,3
4823,3
4824,3
4825,6
4826,0
4827,0
4828,0
4829,0
4830,0
4831,3
4832,3
4833,0
4834,0
4835,5
4836,6
4837,5
4838,0
4839,5
4840,0
4841,5
4842,3
4843,3
4844,5
4845,0
4846,6
4847,0
4848,4
4849,0
4850,6
4851,6
4852,0
4853,3
4854,6
4855,3
4856,3
4857,6
4858,5
4859,3
4860,5
4861,3
4862,2
4863,0
4864,6
4865,3
4866,4
4867,5
4868,6
4869,0
4870,0
4871,0
4872,0
4873,5
4874,5
4875,6
4876,6
4877,6
4878,2
4879,0
4880,2
4881,6
4882,6
4883,6
4884,5
4885,0
4886,6
4887,5
4888,0
4889,4
4890,4
4891,6
4892,0
4893,5
4894,6
4895,6
4896,2
4897,3
4898,6
4899,0
4900,0
4901,3
4902,0
4903,6
4904,0
4905,6
4906,0
4907,6
4908,0
4909,0
4910,6
4911,6
4912,0
4913,0
4914,0
4915,5
4916,0
4917,3
4918,0
4919,6
4920,3
4921,0
4922,5
4923,5
4924,0
4925,3
4926,3
4927,6
4928,6
4929,6
4930,6
4931,4
4932,3
4933,6
4934,3
4935,5
4936,5
4937,4
4938,0
4939,0
4940,0
4941,5
4942,2
4943,5
4944,3
4945,0
4946,6
4947,6
4948,3
4949,1
4950,0
4951,3
4952,1
4953,2
4954,0
4955,6
4956,3
4957,0
4958,5
4959,5
4960,3
4961,0
4962,0
4963,6
4964,5
4965,0
4966,3
4967,3
4968,0
4969,5
4970,4
4971,6
4972,0
4973,0
4974,3
4975,0
4976,3
4977,0
4978,6
4979,3
4980,4
4981,3
4982,0
4983,3
4984,4
4985,6
4986,3
4987,6
4988,2
4989,0
4990,6
4991,0
4992,6
4993,2
4994,6
4995,3
4996,6
4997,0
4998,6
4999,6
5000,6
5001,5
5002,3
5003,6
5004,6
5005,6
5006,0
5007,0
5008,6
5009,6
5010,0
5011,0
5012,3
5013,0
5014,3
5015,6
5016,4
5017,3
5018,3
5019,6
5020,6
5021,6
5022,3
5023,6
5024,6
5025,5
5026,0
5027,3
5028,5
5029,3
5030,0
5031,6
5032,3
5033,3
5034,6
5035,6
5036,5
5037,5
5038,0
5039,0
5040,4
5041,4
5042,6
5043,4
5044,6
5045,0
5046,5
5047,1
5048,3
5049,6
5050,5
5051,6
5052,3
5053,0
5054,0
5055,0
5056,0
5057,0
5058,6
5059,6
5060,3
5061,0
5062,6
5063,0
5064,4
5065,5
5066,0
5067,4
5068,0
5069,0
5070,0
5071,4
5072,6
5073,4
5074,2
5075,0
5076,3
5077,6
5078,0
5079,2
5080,5
5081,0
5082,0
5083,6
5084,6
5085,6
5086,0
5087,0
5088,0
5089,3
5090,0
5091,0
5092,2
5093,3
5094,6
5095,5
5096,5
5097,0
5098,6
5099,3
5100,0
5101,5
5102,0
5103,5
5104,3
5105,3
5106,5
5107,6
5108,3
5109,3
5110,6
5111,0
5112,3
5113,3
5114,6
5115,6
5116,5
5117,3
5118,6
5119,5
5120,0
5121,0
5122,6
5123,5
5124,6
5125,0
5126,2
5127,3
5128,5
5129,4
5130,3
5131,4
5132,3
5133,6
5134,3
5135,0
5136,6
5137,3
5138,1
5139,4
5140,6
5141,0
5142,3
5143,5
5144,3
5145,3
5146,4
5147,6
5148,0
5149,6
5150,5
5151,6
5152,6
5153,3
5154,6
5155,0
5156,6
5157,5
5158,3
5159,3
5160,0
5161,6
5162,6
5163,6
5164,6
5165,3
5166,6
5167,6
5168,4
5169,3
5170,5
5171,6
5172,0
5173,3
5174,5
5175,0
5176,6
5177,5
5178,4
5179,3
5180,0
5181,6
5182,5
5183,3
5184,6
5185,3
5186,3
5187,6
5188,0
5189,0
5190,6
5191,6
5192,6
5193,0
5194,6
5195,0
5196,4
5197,3
5198,5
5199,5
5200,0
5201,5
5202,5
5203,0
5204,4
5205,0
5206,3
5207,3
5208,3
5209,4
5210,0
5211,3
5212,6
5213,6
5214,0
5215,0
5216,3
5217,0
5218,3
5219,0
5220,0
5221,0
5222,5
5223,3
5224,3
5225,0
5226,0
5227,6
5228,6
5229,3
5230,6
5231,2
5232,6
5233,4
5234,6
5235,3
5236,2
5237,3
5238,4
5239,3
5240,3
5241,5
5242,0
5243,6
5244,6
5245,3
5246,0
5247,0
5248,0
5249,4
5250,0
5251,0
5252,0
5253,6
5254,0
5255,3
5256,6
5257,5
5258,0
5259,0
5260,6
5261,0
5262,0
5263,2
5264,6
5265,1
5266,6
5267,6
5268,3
5269,0
5270,5
5271,3
5272,3
5273,0
5274,6
5275,3
5276,4
5277,6
5278,0
5279,0
5280,0
5281,5
5282,3
5283,6
5284,5
5285,6
5286,1
5287,0
5288,5
5289,0
5290,3
5291,0
5292,0
5293,0
5294,0
5295,0
5296,5
5297,3
5298,5
5299,6
5300,2
5301,0
5302,0
5303,5
5304,6
5305,0
5306,3
5307,5
5308,6
5309,6
5310,0
5311,0
5312,6
5313,0
5314,6
5315,5
5316,5
5317,2
5318,3
5319,6
5320,3
5321,5
5322,6
5323,0
5324,3
5325,5
5326,0
5327,0
5328,6
5329,3
5330,5
5331,6
5332,3
5333,3
5334,3
5335,3
5336,2
5337,3
5338,6
5339,5
5340,3
5341,6
5342,4
5343,5
5344,3
5345,0
5346,3
5347,6
5348,3
5349,0
5350,6
5351,6
5352,6
5353,0
5354,6
5355,6
5356,3
5357,5
5358,0
5359,5
5360,0
5361,2
5362,0
5363,5
5364,0
5365,6
5366,4
5367,0
5368,6
5369,0
5370,3
5371,4
5372,0
5373,3
5374,3
5375,6
5376,0
5377,6
5378,5
5379,5
5380,0
5381,3
5382,3
5383,2
5384,6
5385,3
5386,0
5387,5
5388,2
5389,3
5390,0
5391,5
5392,0
5393,3
5394,4
5395,5
5396,0
5397,4
5398,3
5399,5
5400,3
5401,3
5402,5
5403,2
5404,5
5405,5
5406,0
5407,0
5408,6
5409,3
5410,3
5411,0
5412,0
5413,0
5414,6
5415,6
5416,5
5417,1
5418,6
5419,0
5420,3
5421,4
5422,0
5423,0
5424,0
5425,5
5426,0
5427,5
5428,5
5429,0
5430,6
5431,5
5432,6
5433,6
5434,6
5435,5
5436,3
5437,5
5438,0
5439,0
5440,0
5441,3
5442,0
5443,3
5444,6
5445,4
5446,6
5447,0
5448,6
5449,6
5450,3
5451,5
5452,6
5453,5
5454,3
5455,4
5456,4
5457,0
5458,2
5459,6
5460,5
5461,3
5462,0
5463,6
5464,3
5465,6
5466,3
5467,4
5468,5
5469,0
5470,6
5471,0
5472,0
5473,3
5474,6
5475,0
5476,5
5477,6
5478,5
5479,3
5480,5
5481,4
5482,6
5483,4
5484,6
5485,6
5486,4
5487,6
5488,4
5489,3
5490,6
5491,0
5492,0
5493,3
5494,3
5495,0
5496,6
5497,0
5498,0
5499,6
5500,3
5501,0
5502,3
5503,5
5504,5
5505,3
5506,0
5507,3
5508,0
5509,6
5510,3
5511,0
5512,0
5513,6
5514,0
5515,6
5516,6
5517,3
5518,5
5519,0
5520,5
5521,0
5522,6
5523,5
5524,0
5525,3
5526,5
5527,0
5528,5
5529,0
5530,5
5531,0
5532,0
5533,4
5534,3
5535,3
5536,3
5537,0
5538,0
5539,3
5540,0
5541,6
5542,3
5543,0
5544,1
5545,0
5546,3
5547,0
5548,3
5549,0
5550,0
5551,6
5552,6
5553,6
5554,6
5555,3
5556,3
5557,2
5558,0
5559,0
5560,3
5561,5
5562,6
5563,6
5564,0
5565,0
5566,5
5567,6
5568,0
5569,3
5570,6
5571,3
5572,3
5573,6
5574,0
5575,6
5576,2
5577,5
5578,6
5579,5
5580,6
5581,2
5582,0
5583,5
5584,3
5585,3
5586,3
5587,6
5588,6
5589,5
5590,6
5591,4
5592,3
5593,6
5594,3
5595,5
5596,0
5597,6
5598,5
5599,6
5600,6
5601,0
5602,6
5603,0
5604,4
5605,0
5606,6
5607,3
5608,3
5609,0
5610,0
5611,0
5612,6
5613,0
5614,6
5615,6
5616,2
5617,3
5618,2
5619,3
5620,3
5621,5
5622,6
5623,0
5624,0
5625,0
5626,3
5627,2
5628,6
5629,0
5630,4
5631,5
5632,4
5633,6
5634,3
5635,3
5636,0
5637,6
5638,3
5639,0
5640,0
5641,0
5642,5
5643,0
5644,3
5645,3
5646,6
5647,0
5648,0
5649,0
5650,5
5651,0
5652,3
5653,4
5654,6
5655,0
5656,5
5657,6
5658,3
5659,3
5660,5
5661,3
5662,4
5663,3
5664,4
5665,6
5666,6
5667,4
5668,3
5669,3
5670,6
5671,2
5672,3
5673,2
5674,0
5675,6
5676,5
5677,3
5678,6
5679,6
5680,0
5681,4
5682,3
5683,3
5684,5
5685,3
5686,5
5687,3
5688,3
5689,6
5690,6
5691,5
5692,6
5693,3
5694,0
5695,3
5696,0
5697,6
5698,0
5699,4
5700,3
5701,3
5702,5
5703,3
5704,0
5705,6
5706,6
5707,0
5708,3
5709,6
5710,6
5711,0
5712,3
5713,6
5714,0
5715,0
5716,6
5717,6
5718,0
5719,6
5720,3
5721,3
5722,3
5723,1
5724,0
5725,3
5726,3
5727,3
5728,3
5729,0
5730,5
5731,3
5732,3
5733,6
5734,4
5735,6
5736,3
5737,0
5738,0
5739,6
5740,5
5741,5
5742,2
5743,5
5744,3
5745,6
5746,6
5747,3
5748,0
5749,5
5750,0
5751,6
5752,4
5753,2
5754,3
5755,3
5756,2
5757,3
5758,6
5759,3
5760,3
5761,6
5762,0
5763,5
5764,3
5765,6
5766,6
5767,6
5768,0
5769,4
5770,3
5771,4
5772,6
5773,0
5774,3
5775,0
5776,2
5777,0
5778,3
5779,6
5780,2
5781,6
5782,5
5783,4
5784,5
5785,0
5786,2
5787,5
5788,3
5789,3
5790,0
5791,5
5792,0
5793,6
5794,0
5795,0
5796,0
